PDT_LABEL,ITEM_SUP_LINK,PDT_SUP_REF,PDT_SUMMARY,PDT_KEYWORD,PDT_DESCRIPTION,PDT_IMG_FILE,PDT_IMG_URL,PDT_UNSPSC,PDT_FILE,ITEM_LABEL,ITEM_SUP_REF,PDT_SUP_URL,ITEM_CTR_REF,ITEM_VALIDITY_BEGIN_DATE,ITEM_VALIDITY_END_DATE,ITEM_COMMENT,ITEM_PUBLIC_PRICE,ITEM_UNIT_CURRENCY,ITEM_QTY_NEG_B,ITEM_PRICE_B,ITEM_QTY_NEG_C,ITEM_PRICE_C,ITEM_QTY_NEG_D,ITEM_PRICE_D,ITEM_QTY_NEG_E,ITEM_PRICE_E,ITEM_UNIT,ITEM_OTHER_UNIT,ITEM_PACKAGING,ITEM_DELIVERY_TIME,ITEM_SHIP_CODE,ITEM_INCOTERM,ITEM_INCOPLACE,fam_node,Product_type
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/00100650505/Cheie-fixa-simpla-00100650505/,00100650505,Cheie fixa simpla,,acoperire: brunare.  STAS 581.  DIN 894.  ISO 3318.  Dimensiuni: A: 26 mm. B: 195 mm. L: 760 mm.acoperire: brunare.  STAS 581.  DIN 894.  ISO 3318.,,,,,Cheie fixa simpla,Cheie fixa simpla,,,01.01.2026,,Cheie fixa simpla,29.661552,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/00100700505/Cheie-fixa-simpla-00100700505/,00100700505,Cheie fixa simpla,,acoperire: brunare.  STAS 581.  DIN 894.  ISO 3318.  Dimensiuni: A: 26 mm. B: 195 mm. L: 760 mm.acoperire: brunare.  STAS 581.  DIN 894.  ISO 3318.,,,,,Cheie fixa simpla,Cheie fixa simpla,,,01.01.2026,,Cheie fixa simpla,42.572304,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/00100750505/Cheie-fixa-simpla-00100750505/,00100750505,Cheie fixa simpla,,acoperire: brunare.  STAS 581.  DIN 894.  ISO 3318.  Dimensiuni: A: 26 mm. B: 195 mm. L: 760 mm.acoperire: brunare.  STAS 581.  DIN 894.  ISO 3318.,,,,,Cheie fixa simpla,Cheie fixa simpla,,,01.01.2026,,Cheie fixa simpla,54.518832,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/00100800505/Cheie-fixa-simpla-00100800505/,00100800505,Cheie fixa simpla,,acoperire: brunare.  STAS 581.  DIN 894.  ISO 3318.  Dimensiuni: A: 26 mm. B: 195 mm. L: 760 mm.acoperire: brunare.  STAS 581.  DIN 894.  ISO 3318.,,,,,Cheie fixa simpla,Cheie fixa simpla,,,01.01.2026,,Cheie fixa simpla,69.276384,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/00100850505/Cheie-fixa-simpla-00100850505/,00100850505,Cheie fixa simpla,,acoperire: brunare.  STAS 581.  DIN 894.  ISO 3318.  Dimensiuni: A: 26 mm. B: 195 mm. L: 760 mm.acoperire: brunare.  STAS 581.  DIN 894.  ISO 3318.,,,,,Cheie fixa simpla,Cheie fixa simpla,,,01.01.2026,,Cheie fixa simpla,83.97172800000001,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/00100900505/Cheie-fixa-simpla-00100900505/,00100900505,Cheie fixa simpla,,acoperire: brunare.  STAS 581.  DIN 894.  ISO 3318.  Dimensiuni: A: 26 mm. B: 195 mm. L: 760 mm.acoperire: brunare.  STAS 581.  DIN 894.  ISO 3318.,,,,,Cheie fixa simpla,Cheie fixa simpla,,,01.01.2026,,Cheie fixa simpla,117.07675200000001,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/00100950505/Cheie-fixa-simpla-00100950505/,00100950505,Cheie fixa simpla,,acoperire: brunare.  STAS 581.  DIN 894.  ISO 3318.  Dimensiuni: A: 26 mm. B: 195 mm. L: 760 mm.acoperire: brunare.  STAS 581.  DIN 894.  ISO 3318.,,,,,Cheie fixa simpla,Cheie fixa simpla,,,01.01.2026,,Cheie fixa simpla,134.54942400000002,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/00101000505/Cheie-fixa-simpla-00101000505/,00101000505,Cheie fixa simpla,,acoperire: brunare.  STAS 581.  DIN 894.  ISO 3318.  Dimensiuni: A: 26 mm. B: 195 mm. L: 760 mm.acoperire: brunare.  STAS 581.  DIN 894.  ISO 3318.,,,,,Cheie fixa simpla,Cheie fixa simpla,,,01.01.2026,,Cheie fixa simpla,141.388416,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/009F0240505/Cheie-fixa-de-soc-009F0240505/,009F0240505,Cheie fixa de soc,,acoperire: brunare.  STAS 9980/1.  DIN 133.  Dimensiuni: A: 46 mm. B: 220 mm. L: 480 mm.acoperire: brunare.  STAS 9980/1.  DIN 133.,,,,,Cheie fixa de soc,Cheie fixa de soc,,,01.01.2026,,Cheie fixa de soc,9.520416,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/009F0270505/Cheie-fixa-de-soc-009F0270505/,009F0270505,Cheie fixa de soc,,acoperire: brunare.  STAS 9980/1.  DIN 133.  Dimensiuni: A: 46 mm. B: 220 mm. L: 480 mm.acoperire: brunare.  STAS 9980/1.  DIN 133.,,,,,Cheie fixa de soc,Cheie fixa de soc,,,01.01.2026,,Cheie fixa de soc,9.520416,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/009F0300505/Cheie-fixa-de-soc-009F0300505/,009F0300505,Cheie fixa de soc,,acoperire: brunare.  STAS 9980/1.  DIN 133.  Dimensiuni: A: 46 mm. B: 220 mm. L: 480 mm.acoperire: brunare.  STAS 9980/1.  DIN 133.,,,,,Cheie fixa de soc,Cheie fixa de soc,,,01.01.2026,,Cheie fixa de soc,10.377072000000002,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/009F0320505/Cheie-fixa-de-soc-009F0320505/,009F0320505,Cheie fixa de soc,,acoperire: brunare.  STAS 9980/1.  DIN 133.  Dimensiuni: A: 46 mm. B: 220 mm. L: 480 mm.acoperire: brunare.  STAS 9980/1.  DIN 133.,,,,,Cheie fixa de soc,Cheie fixa de soc,,,01.01.2026,,Cheie fixa de soc,11.132640000000002,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/009F0360505/Cheie-fixa-de-soc-009F0360505/,009F0360505,Cheie fixa de soc,,acoperire: brunare.  STAS 9980/1.  DIN 133.  Dimensiuni: A: 46 mm. B: 220 mm. L: 480 mm.acoperire: brunare.  STAS 9980/1.  DIN 133.,,,,,Cheie fixa de soc,Cheie fixa de soc,,,01.01.2026,,Cheie fixa de soc,14.149728000000003,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/009F0410505/Cheie-fixa-de-soc-009F0410505/,009F0410505,Cheie fixa de soc,,acoperire: brunare.  STAS 9980/1.  DIN 133.  Dimensiuni: A: 46 mm. B: 220 mm. L: 480 mm.acoperire: brunare.  STAS 9980/1.  DIN 133.,,,,,Cheie fixa de soc,Cheie fixa de soc,,,01.01.2026,,Cheie fixa de soc,18.867168000000003,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/009F0460505/Cheie-fixa-de-soc-009F0460505/,009F0460505,Cheie fixa de soc,,acoperire: brunare.  STAS 9980/1.  DIN 133.  Dimensiuni: A: 46 mm. B: 220 mm. L: 480 mm.acoperire: brunare.  STAS 9980/1.  DIN 133.,,,,,Cheie fixa de soc,Cheie fixa de soc,,,01.01.2026,,Cheie fixa de soc,21.696336000000002,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/009F0500505/Cheie-fixa-de-soc-009F0500505/,009F0500505,Cheie fixa de soc,,acoperire: brunare.  STAS 9980/1.  DIN 133.  Dimensiuni: A: 46 mm. B: 220 mm. L: 480 mm.acoperire: brunare.  STAS 9980/1.  DIN 133.,,,,,Cheie fixa de soc,Cheie fixa de soc,,,01.01.2026,,Cheie fixa de soc,28.300752000000003,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/009F0550505/Cheie-fixa-de-soc-009F0550505/,009F0550505,Cheie fixa de soc,,acoperire: brunare.  STAS 9980/1.  DIN 133.  Dimensiuni: A: 46 mm. B: 220 mm. L: 480 mm.acoperire: brunare.  STAS 9980/1.  DIN 133.,,,,,Cheie fixa de soc,Cheie fixa de soc,,,01.01.2026,,Cheie fixa de soc,33.953904,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/009F0600505/Cheie-fixa-de-soc-009F0600505/,009F0600505,Cheie fixa de soc,,acoperire: brunare.  STAS 9980/1.  DIN 133.  Dimensiuni: A: 46 mm. B: 220 mm. L: 480 mm.acoperire: brunare.  STAS 9980/1.  DIN 133.,,,,,Cheie fixa de soc,Cheie fixa de soc,,,01.01.2026,,Cheie fixa de soc,37.734336000000006,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/009F0650505/Cheie-fixa-de-soc-009F0650505/,009F0650505,Cheie fixa de soc,,acoperire: brunare.  STAS 9980/1.  DIN 133.  Dimensiuni: A: 46 mm. B: 220 mm. L: 480 mm.acoperire: brunare.  STAS 9980/1.  DIN 133.,,,,,Cheie fixa de soc,Cheie fixa de soc,,,01.01.2026,,Cheie fixa de soc,45.274464,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/009F0700505/Cheie-fixa-de-soc-009F0700505/,009F0700505,Cheie fixa de soc,,acoperire: brunare.  STAS 9980/1.  DIN 133.  Dimensiuni: A: 46 mm. B: 220 mm. L: 480 mm.acoperire: brunare.  STAS 9980/1.  DIN 133.,,,,,Cheie fixa de soc,Cheie fixa de soc,,,01.01.2026,,Cheie fixa de soc,58.48848000000001,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/009F0750505/Cheie-fixa-de-soc-009F0750505/,009F0750505,Cheie fixa de soc,,acoperire: brunare.  STAS 9980/1.  DIN 133.  Dimensiuni: A: 46 mm. B: 220 mm. L: 480 mm.acoperire: brunare.  STAS 9980/1.  DIN 133.,,,,,Cheie fixa de soc,Cheie fixa de soc,,,01.01.2026,,Cheie fixa de soc,64.141632,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/009F0800505/Cheie-fixa-de-soc-009F0800505/,009F0800505,Cheie fixa de soc,,acoperire: brunare.  STAS 9980/1.  DIN 133.  Dimensiuni: A: 46 mm. B: 220 mm. L: 480 mm.acoperire: brunare.  STAS 9980/1.  DIN 133.,,,,,Cheie fixa de soc,Cheie fixa de soc,,,01.01.2026,,Cheie fixa de soc,83.8512,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/009F0850505/Cheie-fixa-de-soc-009F0850505/,009F0850505,Cheie fixa de soc,,acoperire: brunare.  STAS 9980/1.  DIN 133.  Dimensiuni: A: 46 mm. B: 220 mm. L: 480 mm.acoperire: brunare.  STAS 9980/1.  DIN 133.,,,,,Cheie fixa de soc,Cheie fixa de soc,,,01.01.2026,,Cheie fixa de soc,92.83896000000001,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/009F0900505/Cheie-fixa-de-soc-009F0900505/,009F0900505,Cheie fixa de soc,,acoperire: brunare.  STAS 9980/1.  DIN 133.  Dimensiuni: A: 46 mm. B: 220 mm. L: 480 mm.acoperire: brunare.  STAS 9980/1.  DIN 133.,,,,,Cheie fixa de soc,Cheie fixa de soc,,,01.01.2026,,Cheie fixa de soc,119.785392,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/009F0950505/Cheie-fixa-de-soc-009F0950505/,009F0950505,Cheie fixa de soc,,acoperire: brunare.  STAS 9980/1.  DIN 133.  Dimensiuni: A: 46 mm. B: 220 mm. L: 480 mm.acoperire: brunare.  STAS 9980/1.  DIN 133.,,,,,Cheie fixa de soc,Cheie fixa de soc,,,01.01.2026,,Cheie fixa de soc,139.758048,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/009F1000505/Cheie-fixa-de-soc-009F1000505/,009F1000505,Cheie fixa de soc,,acoperire: brunare.  STAS 9980/1.  DIN 133.  Dimensiuni: A: 46 mm. B: 220 mm. L: 480 mm.acoperire: brunare.  STAS 9980/1.  DIN 133.,,,,,Cheie fixa de soc,Cheie fixa de soc,,,01.01.2026,,Cheie fixa de soc,168.05232,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/009R0240505/Cheie-inelara-de-soc-009R0240505/,009R0240505,Cheie inelara de soc,,"acoperire: brunare.  STAS 9980/2.  DIN 7444.  Dimensiuni: A: 44,5 mm. B: 153,5 mm. L: 405 mm.acoperire: brunare.  STAS 9980/2.  DIN 7444.",,,,,Cheie inelara de soc,Cheie inelara de soc,,,01.01.2026,,Cheie inelara de soc,10.189152000000002,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/009R0270505/Cheie-inelara-de-soc-009R0270505/,009R0270505,Cheie inelara de soc,,"acoperire: brunare.  STAS 9980/2.  DIN 7444.  Dimensiuni: A: 44,5 mm. B: 153,5 mm. L: 405 mm.acoperire: brunare.  STAS 9980/2.  DIN 7444.",,,,,Cheie inelara de soc,Cheie inelara de soc,,,01.01.2026,,Cheie inelara de soc,10.189152000000002,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/009R0300505/Cheie-inelara-de-soc-009R0300505/,009R0300505,Cheie inelara de soc,,"acoperire: brunare.  STAS 9980/2.  DIN 7444.  Dimensiuni: A: 44,5 mm. B: 153,5 mm. L: 405 mm.acoperire: brunare.  STAS 9980/2.  DIN 7444.",,,,,Cheie inelara de soc,Cheie inelara de soc,,,01.01.2026,,Cheie inelara de soc,10.377072000000002,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/009R0320505/Cheie-inelara-de-soc-009R0320505/,009R0320505,Cheie inelara de soc,,"acoperire: brunare.  STAS 9980/2.  DIN 7444.  Dimensiuni: A: 44,5 mm. B: 153,5 mm. L: 405 mm.acoperire: brunare.  STAS 9980/2.  DIN 7444.",,,,,Cheie inelara de soc,Cheie inelara de soc,,,01.01.2026,,Cheie inelara de soc,14.149728000000003,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/009R0360505/Cheie-inelara-de-soc-009R0360505/,009R0360505,Cheie inelara de soc,,"acoperire: brunare.  STAS 9980/2.  DIN 7444.  Dimensiuni: A: 44,5 mm. B: 153,5 mm. L: 405 mm.acoperire: brunare.  STAS 9980/2.  DIN 7444.",,,,,Cheie inelara de soc,Cheie inelara de soc,,,01.01.2026,,Cheie inelara de soc,16.981488000000002,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/009R0410505/Cheie-inelara-de-soc-009R0410505/,009R0410505,Cheie inelara de soc,,"acoperire: brunare.  STAS 9980/2.  DIN 7444.  Dimensiuni: A: 44,5 mm. B: 153,5 mm. L: 405 mm.acoperire: brunare.  STAS 9980/2.  DIN 7444.",,,,,Cheie inelara de soc,Cheie inelara de soc,,,01.01.2026,,Cheie inelara de soc,22.639824000000004,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/009R0460505/Cheie-inelara-de-soc-009R0460505/,009R0460505,Cheie inelara de soc,,"acoperire: brunare.  STAS 9980/2.  DIN 7444.  Dimensiuni: A: 44,5 mm. B: 153,5 mm. L: 405 mm.acoperire: brunare.  STAS 9980/2.  DIN 7444.",,,,,Cheie inelara de soc,Cheie inelara de soc,,,01.01.2026,,Cheie inelara de soc,24.528096,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/009R0500505/Cheie-inelara-de-soc-009R0500505/,009R0500505,Cheie inelara de soc,,"acoperire: brunare.  STAS 9980/2.  DIN 7444.  Dimensiuni: A: 44,5 mm. B: 153,5 mm. L: 405 mm.acoperire: brunare.  STAS 9980/2.  DIN 7444.",,,,,Cheie inelara de soc,Cheie inelara de soc,,,01.01.2026,,Cheie inelara de soc,28.300752000000003,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/009R0550505/Cheie-inelara-de-soc-009R0550505/,009R0550505,Cheie inelara de soc,,"acoperire: brunare.  STAS 9980/2.  DIN 7444.  Dimensiuni: A: 44,5 mm. B: 153,5 mm. L: 405 mm.acoperire: brunare.  STAS 9980/2.  DIN 7444.",,,,,Cheie inelara de soc,Cheie inelara de soc,,,01.01.2026,,Cheie inelara de soc,33.016896,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/009R0600505/Cheie-inelara-de-soc-009R0600505/,009R0600505,Cheie inelara de soc,,"acoperire: brunare.  STAS 9980/2.  DIN 7444.  Dimensiuni: A: 44,5 mm. B: 153,5 mm. L: 405 mm.acoperire: brunare.  STAS 9980/2.  DIN 7444.",,,,,Cheie inelara de soc,Cheie inelara de soc,,,01.01.2026,,Cheie inelara de soc,35.84736,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/009R0650505/Cheie-inelara-de-soc-009R0650505/,009R0650505,Cheie inelara de soc,,"acoperire: brunare.  STAS 9980/2.  DIN 7444.  Dimensiuni: A: 44,5 mm. B: 153,5 mm. L: 405 mm.acoperire: brunare.  STAS 9980/2.  DIN 7444.",,,,,Cheie inelara de soc,Cheie inelara de soc,,,01.01.2026,,Cheie inelara de soc,45.274464,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/009R0700505/Cheie-inelara-de-soc-009R0700505/,009R0700505,Cheie inelara de soc,,"acoperire: brunare.  STAS 9980/2.  DIN 7444.  Dimensiuni: A: 44,5 mm. B: 153,5 mm. L: 405 mm.acoperire: brunare.  STAS 9980/2.  DIN 7444.",,,,,Cheie inelara de soc,Cheie inelara de soc,,,01.01.2026,,Cheie inelara de soc,52.827552000000004,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/009R0750505/Cheie-inelara-de-soc-009R0750505/,009R0750505,Cheie inelara de soc,,"acoperire: brunare.  STAS 9980/2.  DIN 7444.  Dimensiuni: A: 44,5 mm. B: 153,5 mm. L: 405 mm.acoperire: brunare.  STAS 9980/2.  DIN 7444.",,,,,Cheie inelara de soc,Cheie inelara de soc,,,01.01.2026,,Cheie inelara de soc,54.708048,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/009R0800505/Cheie-inelara-de-soc-009R0800505/,009R0800505,Cheie inelara de soc,,"acoperire: brunare.  STAS 9980/2.  DIN 7444.  Dimensiuni: A: 44,5 mm. B: 153,5 mm. L: 405 mm.acoperire: brunare.  STAS 9980/2.  DIN 7444.",,,,,Cheie inelara de soc,Cheie inelara de soc,,,01.01.2026,,Cheie inelara de soc,75.460896,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/009R0850505/Cheie-inelara-de-soc-009R0850505/,009R0850505,Cheie inelara de soc,,"acoperire: brunare.  STAS 9980/2.  DIN 7444.  Dimensiuni: A: 44,5 mm. B: 153,5 mm. L: 405 mm.acoperire: brunare.  STAS 9980/2.  DIN 7444.",,,,,Cheie inelara de soc,Cheie inelara de soc,,,01.01.2026,,Cheie inelara de soc,94.32806400000003,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/009R0900505/Cheie-inelara-de-soc-009R0900505/,009R0900505,Cheie inelara de soc,,"acoperire: brunare.  STAS 9980/2.  DIN 7444.  Dimensiuni: A: 44,5 mm. B: 153,5 mm. L: 405 mm.acoperire: brunare.  STAS 9980/2.  DIN 7444.",,,,,Cheie inelara de soc,Cheie inelara de soc,,,01.01.2026,,Cheie inelara de soc,113.15635200000003,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/009R0950505/Cheie-inelara-de-soc-009R0950505/,009R0950505,Cheie inelara de soc,,"acoperire: brunare.  STAS 9980/2.  DIN 7444.  Dimensiuni: A: 44,5 mm. B: 153,5 mm. L: 405 mm.acoperire: brunare.  STAS 9980/2.  DIN 7444.",,,,,Cheie inelara de soc,Cheie inelara de soc,,,01.01.2026,,Cheie inelara de soc,127.24516800000002,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/009R1000505/Cheie-inelara-de-soc-009R1000505/,009R1000505,Cheie inelara de soc,,"acoperire: brunare.  STAS 9980/2.  DIN 7444.  Dimensiuni: A: 44,5 mm. B: 153,5 mm. L: 405 mm.acoperire: brunare.  STAS 9980/2.  DIN 7444.",,,,,Cheie inelara de soc,Cheie inelara de soc,,,01.01.2026,,Cheie inelara de soc,135.728784,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/01625280505/Cheie-cu-gheara-01625280505/,01625280505,Cheie cu gheara,,acoperire: brunare.  STAS 5652/2.  DIN 1810 form A.  Dimensiuni:  n: 8 mm. L: 242 mm.acoperire: brunare.  STAS 5652/2.  DIN 1810 form A.,,,,,Cheie cu gheara,Cheie cu gheara,,,01.01.2026,,Cheie cu gheara,4.7304,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/01634360505/Cheie-cu-gheara-01634360505/,01634360505,Cheie cu gheara,,acoperire: brunare.  STAS 5652/2.  DIN 1810 form A.  Dimensiuni:  n: 8 mm. L: 242 mm.acoperire: brunare.  STAS 5652/2.  DIN 1810 form A.,,,,,Cheie cu gheara,Cheie cu gheara,,,01.01.2026,,Cheie cu gheara,4.239216000000001,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/01640420505/Cheie-cu-gheara-01640420505/,01640420505,Cheie cu gheara,,acoperire: brunare.  STAS 5652/2.  DIN 1810 form A.  Dimensiuni:  n: 8 mm. L: 242 mm.acoperire: brunare.  STAS 5652/2.  DIN 1810 form A.,,,,,Cheie cu gheara,Cheie cu gheara,,,01.01.2026,,Cheie cu gheara,5.7749760000000006,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/01695100505/Cheie-cu-gheara-01695100505/,01695100505,Cheie cu gheara,,acoperire: brunare.  STAS 5652/2.  DIN 1810 form A.  Dimensiuni:  n: 8 mm. L: 242 mm.acoperire: brunare.  STAS 5652/2.  DIN 1810 form A.,,,,,Cheie cu gheara,Cheie cu gheara,,,01.01.2026,,Cheie cu gheara,9.184752000000001,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
