Name,Slug,SKU,Manufacturer URL,Main Image URL,Gallery URL 1,Gallery URL 2,Gallery URL 3,Gallery URL 4,Brand,Brand Name,Model,Short Description,Category,Category Text,Subcategory,Subcategory Text,ST1 Label,ST1 Value,ST1 Details,ST2 Label,ST2 Value,ST2 Details,ST3 Label,ST3 Value,ST3 Details,Featured,App 01 Title,App 01 Details,App 02 Title,App 02 Details,App 03 Title,App 03 Details,Q1,A1,Q2,A2,Q3,A3,C1 Title,C1 Details,C2 Title,C2 Details,C3 Title,C3 Details,From field: Brand Name,From field: Brand Name 2
4.905-031.0,kaercher-4-905-031-0,4.905-031.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.905-031.0,https://s1.kaercher-media.com/mam/49050310/mainproduct/24975/d0.jpg,https://s1.kaercher-media.com/mam/49050310/mainproduct/24975/d1.jpg,,,,Karcher,Karcher, Disc brush cpl. soft nature 406 mm,"Pad/disc de curățare Kärcher – abrazivitate optimizată pentru tipul de suprafață, compatibil cu mașinile monodisc și mașinile de spălat pardoseli.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.905-023.0,kaercher-4-905-023-0,4.905-023.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.905-023.0,https://s1.kaercher-media.com/mam/49050230/mainproduct/24975/d0.jpg,https://s1.kaercher-media.com/mam/49050230/mainproduct/24975/d1.jpg,,,,Karcher,Karcher, Disc brush cpl. soft nature 430 mm,"Pad/disc de curățare Kärcher – abrazivitate optimizată pentru tipul de suprafață, compatibil cu mașinile monodisc și mașinile de spălat pardoseli.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.905-027.0,kaercher-4-905-027-0,4.905-027.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.905-027.0,https://s1.kaercher-media.com/mam/49050270/mainproduct/24975/d0.jpg,https://s1.kaercher-media.com/mam/49050270/mainproduct/24975/d1.jpg,,,,Karcher,Karcher, Disc brush cpl. soft nature 510 mm,"Pad/disc de curățare Kärcher – abrazivitate optimizată pentru tipul de suprafață, compatibil cu mașinile monodisc și mașinile de spălat pardoseli.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.905-015.0,kaercher-4-905-015-0,4.905-015.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.905-015.0,https://s1.kaercher-media.com/mam/49050150/mainproduct/8149/d0.jpg,https://s1.kaercher-media.com/mam/49050150/mainproduct/8149/d1.jpg,,,,Karcher,Karcher, Disc brush cpl. white 300 mm,"Pad de polișare Kärcher – finisaj superior pe pardoseli lucioase, potrivit pentru marmură, granit și suprafețe lăcuite sensibile.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.905-011.0,kaercher-4-905-011-0,4.905-011.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.905-011.0,https://s1.kaercher-media.com/mam/49050110/mainproduct/24973/d0.jpg,https://s1.kaercher-media.com/mam/49050110/mainproduct/24973/d1.jpg,,,,Karcher,Karcher, Disc brush cpl. white 355 mm,"Pad de polișare Kärcher – finisaj superior pe pardoseli lucioase, potrivit pentru marmură, granit și suprafețe lăcuite sensibile.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.905-019.0,kaercher-4-905-019-0,4.905-019.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.905-019.0,https://s1.kaercher-media.com/mam/49050190/mainproduct/24973/d0.jpg,https://s1.kaercher-media.com/mam/49050190/mainproduct/24973/d1.jpg,,,,Karcher,Karcher, Disc brush cpl. white 385 mm,"Pad de polișare Kärcher – finisaj superior pe pardoseli lucioase, potrivit pentru marmură, granit și suprafețe lăcuite sensibile.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.905-030.0,kaercher-4-905-030-0,4.905-030.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.905-030.0,https://s1.kaercher-media.com/mam/49050300/mainproduct/39704/d0.jpg,https://s1.kaercher-media.com/mam/49050300/mainproduct/39704/d1.jpg,,,,Karcher,Karcher, Disc brush cpl. white 406 mm,"Pad de polișare Kärcher – finisaj superior pe pardoseli lucioase, potrivit pentru marmură, granit și suprafețe lăcuite sensibile.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.905-024.0,kaercher-4-905-024-0,4.905-024.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.905-024.0,https://s1.kaercher-media.com/mam/49050240/mainproduct/39696/d0.jpg,https://s1.kaercher-media.com/mam/49050240/mainproduct/39696/d1.jpg,,,,Karcher,Karcher, Disc brush cpl. white 430 mm,"Pad de polișare Kärcher – finisaj superior pe pardoseli lucioase, potrivit pentru marmură, granit și suprafețe lăcuite sensibile.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.905-028.0,kaercher-4-905-028-0,4.905-028.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.905-028.0,https://s1.kaercher-media.com/mam/49050280/mainproduct/39696/d0.jpg,https://s1.kaercher-media.com/mam/49050280/mainproduct/39696/d1.jpg,,,,Karcher,Karcher, Disc brush cpl. white 510 mm,"Pad de polișare Kärcher – finisaj superior pe pardoseli lucioase, potrivit pentru marmură, granit și suprafețe lăcuite sensibile.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.994-114.0,kaercher-6-994-114-0,6.994-114.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.994-114.0,https://s1.kaercher-media.com/mam/69941140/mainproduct/28317/d0.jpg,https://s1.kaercher-media.com/mam/69941140/mainproduct/28317/d1.jpg,,,,Karcher,Karcher, Disc brush D170,"Pad/disc de curățare Kärcher – abrazivitate optimizată pentru tipul de suprafață, compatibil cu mașinile monodisc și mașinile de spălat pardoseli.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.994-115.0,kaercher-6-994-115-0,6.994-115.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.994-115.0,https://s1.kaercher-media.com/mam/69941150/mainproduct/8151/d0.jpg,https://s1.kaercher-media.com/mam/69941150/mainproduct/8151/d1.jpg,,,,Karcher,Karcher, Disc brush D170,"Pad/disc de curățare Kärcher – abrazivitate optimizată pentru tipul de suprafață, compatibil cu mașinile monodisc și mașinile de spălat pardoseli.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.994-113.0,kaercher-6-994-113-0,6.994-113.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.994-113.0,https://s1.kaercher-media.com/mam/69941130/mainproduct/28324/d0.jpg,https://s1.kaercher-media.com/mam/69941130/mainproduct/28324/d1.jpg,,,,Karcher,Karcher, Disc brush green D170,"Pad/disc de curățare Kärcher – abrazivitate optimizată pentru tipul de suprafață, compatibil cu mașinile monodisc și mașinile de spălat pardoseli.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.369-893.0,kaercher-6-369-893-0,6.369-893.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.369-893.0,https://s1.kaercher-media.com/mam/63698930/mainproduct/28169/d0.jpg,https://s1.kaercher-media.com/mam/63698930/mainproduct/28169/d1.jpg,,,,Karcher,Karcher, Disc brush hard black 330 mm,"Pad/disc de curățare Kärcher – abrazivitate optimizată pentru tipul de suprafață, compatibil cu mașinile monodisc și mașinile de spălat pardoseli.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.907-152.0,kaercher-6-907-152-0,6.907-152.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.907-152.0,https://s1.kaercher-media.com/mam/69071520/mainproduct/39715/d0.jpg,https://s1.kaercher-media.com/mam/69071520/mainproduct/39715/d1.jpg,,,,Karcher,Karcher, Disc brush hard black 385 mm,"Pad/disc de curățare Kärcher – abrazivitate optimizată pentru tipul de suprafață, compatibil cu mașinile monodisc și mașinile de spălat pardoseli.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.369-898.0,kaercher-6-369-898-0,6.369-898.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.369-898.0,https://s1.kaercher-media.com/mam/63698980/mainproduct/28169/d0.jpg,https://s1.kaercher-media.com/mam/63698980/mainproduct/28169/d1.jpg,,,,Karcher,Karcher, Disc brush hard black 430 mm,"Pad/disc de curățare Kärcher – abrazivitate optimizată pentru tipul de suprafață, compatibil cu mașinile monodisc și mașinile de spălat pardoseli.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.369-890.0,kaercher-6-369-890-0,6.369-890.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.369-890.0,https://s1.kaercher-media.com/mam/63698900/mainproduct/28197/d0.jpg,https://s1.kaercher-media.com/mam/63698900/mainproduct/28197/d1.jpg,,,,Karcher,Karcher, Disc brush middle red 330 mm,"Pad/disc de curățare Kärcher – abrazivitate optimizată pentru tipul de suprafață, compatibil cu mașinile monodisc și mașinile de spălat pardoseli.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.907-151.0,kaercher-6-907-151-0,6.907-151.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.907-151.0,https://s1.kaercher-media.com/mam/69071510/mainproduct/28351/d0.jpg,https://s1.kaercher-media.com/mam/69071510/mainproduct/28351/d1.jpg,,,,Karcher,Karcher, Disc brush middle red 385 mm,"Pad/disc de curățare Kärcher – abrazivitate optimizată pentru tipul de suprafață, compatibil cu mașinile monodisc și mașinile de spălat pardoseli.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.369-895.0,kaercher-6-369-895-0,6.369-895.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.369-895.0,https://s1.kaercher-media.com/mam/63698950/mainproduct/28197/d0.jpg,https://s1.kaercher-media.com/mam/63698950/mainproduct/28197/d1.jpg,,,,Karcher,Karcher, Disc brush middle red 430 mm,"Pad/disc de curățare Kärcher – abrazivitate optimizată pentru tipul de suprafață, compatibil cu mașinile monodisc și mașinile de spălat pardoseli.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.907-160.0,kaercher-6-907-160-0,6.907-160.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.907-160.0,https://s1.kaercher-media.com/mam/69071500/mainproduct/207679/d3.jpg,,,,,Karcher,Karcher, Disc brush multicoloured,"Pad/disc de curățare Kärcher – abrazivitate optimizată pentru tipul de suprafață, compatibil cu mașinile monodisc și mașinile de spălat pardoseli.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.906-565.0,kaercher-6-906-565-0,6.906-565.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.906-565.0,https://s1.kaercher-media.com/mam/69060650/mainproduct/18993/d3.jpg,,,,,Karcher,Karcher, Disc brush nature BD 55/65,"Pad/disc de curățare Kärcher – abrazivitate optimizată pentru tipul de suprafață, compatibil cu mașinile monodisc și mașinile de spălat pardoseli.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.905-864.0,kaercher-6-905-864-0,6.905-864.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.905-864.0,https://s1.kaercher-media.com/mam/12912430/mainproduct/79377/d0.jpg,https://s1.kaercher-media.com/mam/97530580/mainproduct/100425/d0.jpg,,,,Karcher,Karcher, Disc brush red ( old colour white ),"Pad de polișare Kärcher – finisaj superior pe pardoseli lucioase, potrivit pentru marmură, granit și suprafețe lăcuite sensibile.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.906-563.0,kaercher-6-906-563-0,6.906-563.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.906-563.0,https://s1.kaercher-media.com/mam/69065330/mainproduct/3693/d3.jpg,,,,,Karcher,Karcher, Disc brush red (old colour white),"Pad de polișare Kärcher – finisaj superior pe pardoseli lucioase, potrivit pentru marmură, granit și suprafețe lăcuite sensibile.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.958-234.0,kaercher-6-958-234-0,6.958-234.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.958-234.0,https://s1.kaercher-media.com/mam/17834300/mainproduct/57058/d0.jpg,https://s1.kaercher-media.com/mam/49050260/mainproduct/39700/d0.jpg,,,,Karcher,Karcher, Disc brush red (old colour white),"Pad de polișare Kärcher – finisaj superior pe pardoseli lucioase, potrivit pentru marmură, granit și suprafețe lăcuite sensibile.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.370-970.0,kaercher-6-370-970-0,6.370-970.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.370-970.0,https://s1.kaercher-media.com/mam/12912430/mainproduct/79377/d0.jpg,https://s1.kaercher-media.com/mam/49050260/mainproduct/39700/d0.jpg,,,,Karcher,Karcher, Disc brush red (old colour white),"Pad de polișare Kärcher – finisaj superior pe pardoseli lucioase, potrivit pentru marmură, granit și suprafețe lăcuite sensibile.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.994-112.0,kaercher-6-994-112-0,6.994-112.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.994-112.0,https://s1.kaercher-media.com/mam/69941120/mainproduct/28362/d0.jpg,https://s1.kaercher-media.com/mam/69941120/mainproduct/28362/d1.jpg,,,,Karcher,Karcher, Disc brush red D170,"Pad/disc de curățare Kärcher – abrazivitate optimizată pentru tipul de suprafață, compatibil cu mașinile monodisc și mașinile de spălat pardoseli.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.994-116.0,kaercher-6-994-116-0,6.994-116.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.994-116.0,https://s1.kaercher-media.com/mam/69941160/mainproduct/207682/d0.jpg,https://s1.kaercher-media.com/mam/69941160/mainproduct/207682/d1.jpg,,,,Karcher,Karcher, Disc brush red D200,"Pad/disc de curățare Kärcher – abrazivitate optimizată pentru tipul de suprafață, compatibil cu mașinile monodisc și mașinile de spălat pardoseli.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.369-892.0,kaercher-6-369-892-0,6.369-892.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.369-892.0,https://s1.kaercher-media.com/mam/63698920/mainproduct/28195/d0.jpg,https://s1.kaercher-media.com/mam/63698920/mainproduct/28195/d1.jpg,,,,Karcher,Karcher, Disc brush soft nature 330 mm,"Pad/disc de curățare Kärcher – abrazivitate optimizată pentru tipul de suprafață, compatibil cu mașinile monodisc și mașinile de spălat pardoseli.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.907-153.0,kaercher-6-907-153-0,6.907-153.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.907-153.0,https://s1.kaercher-media.com/mam/69071530/mainproduct/24975/d0.jpg,https://s1.kaercher-media.com/mam/69071530/mainproduct/24975/d1.jpg,,,,Karcher,Karcher, Disc brush soft nature 385 mm,"Pad/disc de curățare Kärcher – abrazivitate optimizată pentru tipul de suprafață, compatibil cu mașinile monodisc și mașinile de spălat pardoseli.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.369-897.0,kaercher-6-369-897-0,6.369-897.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.369-897.0,https://s1.kaercher-media.com/mam/63698970/mainproduct/28195/d0.jpg,https://s1.kaercher-media.com/mam/63698970/mainproduct/28195/d1.jpg,,,,Karcher,Karcher, Disc brush soft nature 430 mm,"Pad/disc de curățare Kärcher – abrazivitate optimizată pentru tipul de suprafață, compatibil cu mașinile monodisc și mașinile de spălat pardoseli.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.907-154.0,kaercher-6-907-154-0,6.907-154.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.907-154.0,https://s1.kaercher-media.com/mam/69071540/mainproduct/39696/d0.jpg,https://s1.kaercher-media.com/mam/69071540/mainproduct/39696/d1.jpg,,,,Karcher,Karcher, Disc brush very soft white 385 mm,"Pad de polișare Kärcher – finisaj superior pe pardoseli lucioase, potrivit pentru marmură, granit și suprafețe lăcuite sensibile.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.906-560.0,kaercher-6-906-560-0,6.906-560.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.906-560.0,https://s1.kaercher-media.com/mam/69065000/mainproduct/28021/d3.jpg,,,,,Karcher,Karcher, Disc brush white (old colour black),"Pad de polișare Kärcher – finisaj superior pe pardoseli lucioase, potrivit pentru marmură, granit și suprafețe lăcuite sensibile.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.370-063.0,kaercher-6-370-063-0,6.370-063.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.370-063.0,https://s1.kaercher-media.com/mam/63700630/mainproduct/197293/d0.jpg,https://s1.kaercher-media.com/mam/63700630/mainproduct/197293/d1.jpg,,,,Karcher,Karcher, Disk pad D 430,"Pad/disc de curățare Kärcher – abrazivitate optimizată pentru tipul de suprafață, compatibil cu mașinile monodisc și mașinile de spălat pardoseli.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.680-374.0,kaercher-6-680-374-0,6.680-374.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.680-374.0,https://s1.kaercher-media.com/mam/66803730/mainproduct/39734/d3.jpg,https://s1.kaercher-media.com/mam/66803720/mainproduct/39734/d3.jpg,,,,Karcher,Karcher, Dust filter cartridge,"Filtru de înlocuire Kärcher – protejarea motorului și menținerea puterii de aspirație, componentă de service cu montaj în câteva secunde.",,Mașini de curățat pardoseli,,Accesorii & piese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.680-362.0,kaercher-6-680-362-0,6.680-362.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.680-362.0,https://s1.kaercher-media.com/mam/66803620/mainproduct/207681/d0.jpg,https://s1.kaercher-media.com/mam/66803620/mainproduct/207681/d1.jpg,,,,Karcher,Karcher, Dust lip main brush rear,"Soluție Kärcher pentru curățarea profesională a pardoselilor – performanță constantă, ușurință în operare și cost redus pe metru pătrat curățat.",,Mașini de curățat pardoseli,,"Discuri, paduri & perii",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.680-278.0,kaercher-6-680-278-0,6.680-278.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.680-278.0,https://s1.kaercher-media.com/mam/66402780/mainproduct/158346/d3.jpg,,,,,Karcher,Karcher, Dust protection rubber lateral (LH or RH,"Soluție Kärcher pentru curățarea profesională a pardoselilor – performanță constantă, ușurință în operare și cost redus pe metru pătrat curățat.",,Mașini de curățat pardoseli,,Accesorii & piese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.680-361.0,kaercher-6-680-361-0,6.680-361.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.680-361.0,https://s1.kaercher-media.com/mam/66803680/mainproduct/79738/d3.jpg,https://s1.kaercher-media.com/mam/66803690/mainproduct/79738/d3.jpg,,,,Karcher,Karcher, Dust protection rubber lateral LH or RH,"Soluție Kärcher pentru curățarea profesională a pardoselilor – performanță constantă, ușurință în operare și cost redus pe metru pătrat curățat.",,Mașini de curățat pardoseli,,Accesorii & piese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.680-534.0,kaercher-6-680-534-0,6.680-534.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.680-534.0,https://s1.kaercher-media.com/mam/49050260/mainproduct/39700/d0.jpg,https://s1.kaercher-media.com/mam/17834300/mainproduct/57058/d0.jpg,,,,Karcher,Karcher, Filter,"Filtru de înlocuire Kärcher – protejarea motorului și menținerea puterii de aspirație, componentă de service cu montaj în câteva secunde.",,Mașini de curățat pardoseli,,Accesorii & piese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
